Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,City,County,State,Customer_latitude,Customer_longitude,Appointment_start_time,Appointment_end_time,Duration_min,Assigned_technician_id,Distance_km,Actual_duration_min,Productive_dispatch,First_time_fix,Fault_code,Remedy_code,Cause_code,Service_tier,Equipment_installed,Technician_notes
199914605,Trouble,,Critical,Connectivity diagnosis,Completed,Phoenix,PHOENIX,AZ,33.231373,-112.121574,2025-08-08 09:30:00,2025-08-08 11:30:00,120,T900126,1723.82,139,1,1,2,13,7,Premium,,Customer satisfied
199914606,Order,install,Low,Router installation,Completed,Philadelphia,PHILADELPHIA,PA,39.777287,-75.105487,2025-09-16 15:00:00,2025-09-16 16:00:00,60,T900124,3163.18,74,0,0,,,,Business,Router_Model_1,Customer satisfied
199914607,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,Dallas,DALLAS,TX,32.949813,-96.582692,2025-08-18 13:15:00,2025-08-18 15:15:00,120,T900110,2264.46,111,0,0,,,,Standard,Router_Model_10,Issue resolved
199914608,Trouble,,Low,Network support,Completed,Austin,AUSTIN,TX,30.142637,-97.541867,2025-09-22 14:45:00,2025-09-22 15:45:00,60,T900136,23.52,50,1,1,6,20,2,Standard,,Completed successfully
199914609,Order,upgrade,Low,Equipment upgrade,Completed,Chicago,CHICAGO,IL,41.815221,-87.629954,2025-10-06 15:00:00,2025-10-06 17:00:00,120,T900089,1593.69,152,0,0,,,,Standard,Router_Model_1,Customer satisfied
199914610,Trouble,,Critical,Service restoration,Cancelled,Dallas,DALLAS,TX,32.826237,-96.714695,2025-10-16 12:00:00,2025-10-16 12:30:00,30,T900115,2246.39,37,1,1,6,8,5,Premium,,Completed successfully
199914611,Trouble,,High,Equipment check,Completed,Philadelphia,PHILADELPHIA,PA,40.240879,-74.990195,2025-09-13 15:30:00,2025-09-13 17:30:00,120,T900070,4895.05,112,1,1,9,5,3,Premium,,Issue resolved
199914612,Order,install,Low,Router installation,Completed,Dallas,DALLAS,TX,32.63707,-97.029829,2025-10-17 15:30:00,2025-10-17 17:30:00,120,T900079,3221.47,130,0,0,,,,Standard,Router_Model_5,Issue resolved
199914613,Order,upgrade,Normal,Service migration,Completed,Austin,AUSTIN,TX,30.1446,-98.060803,2025-10-09 08:00:00,2025-10-09 09:30:00,90,T900023,2635.93,75,1,0,,,,Standard,Router_Model_10,Equipment replaced
199914614,Order,upgrade,Normal,Equipment upgrade,Completed,San Diego,SAN DIEGO,CA,33.011701,-117.438853,2025-10-05 13:15:00,2025-10-05 14:45:00,90,T900080,5466.46,78,0,0,,,,Premium,Router_Model_4,Equipment replaced
199914615,Order,upgrade,Low,Bandwidth upgrade,Completed,Austin,AUSTIN,TX,30.083772,-97.619253,2025-08-18 15:45:00,2025-08-18 16:15:00,30,T900040,2436.82,36,1,1,,,,Business,Router_Model_2,Issue resolved
199914616,Order,upgrade,Critical,Bandwidth upgrade,Completed,Phoenix,PHOENIX,AZ,33.372773,-111.922,2025-08-18 08:00:00,2025-08-18 10:00:00,120,T900060,25.51,113,1,0,,,,Standard,Router_Model_6,Issue resolved
199914617,Order,upgrade,Critical,Bandwidth upgrade,Completed,Houston,HOUSTON,TX,30.07212,-95.339357,2025-08-11 08:30:00,2025-08-11 10:00:00,90,T900123,475.92,113,0,0,,,,Standard,Router_Model_1,Issue resolved
199914618,Order,upgrade,Low,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.657573,-74.019283,2025-08-10 09:00:00,2025-08-10 09:30:00,30,T900073,4986.26,27,1,1,,,,Standard,Router_Model_10,Equipment replaced
199914619,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,Philadelphia,PHILADELPHIA,PA,39.989628,-75.220652,2025-09-12 09:00:00,2025-09-12 10:00:00,60,T900096,3733.21,61,1,1,,,,Standard,Router_Model_9,Issue resolved
199914620,Order,install,Low,Fiber ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.635097,-98.794979,2025-10-09 11:45:00,2025-10-09 13:45:00,120,T900121,597.68,111,0,0,,,,Business,Router_Model_3,Equipment replaced
199914621,Trouble,,Normal,Bandwidth upgrade,Cancelled,Los Angeles,LOS ANGELES,CA,34.246435,-118.215131,2025-09-15 14:45:00,2025-09-15 16:15:00,90,T900008,5613.58,99,0,0,10,4,6,Premium,,Issue resolved
199914622,Trouble,,High,Bandwidth upgrade,Completed,San Diego,SAN DIEGO,CA,32.946366,-116.926035,2025-09-04 16:00:00,2025-09-04 17:00:00,60,T900024,250.32,52,1,1,7,18,1,Standard,,Completed successfully
199914623,Trouble,,Normal,Bandwidth upgrade,Completed,Los Angeles,LOS ANGELES,CA,34.113187,-118.119032,2025-09-11 12:15:00,2025-09-11 13:15:00,60,T900070,761.46,52,1,1,5,19,7,Premium,,Issue resolved
199914624,Trouble,,Low,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.310525,-112.159993,2025-09-01 10:30:00,2025-09-01 11:00:00,30,T900064,12.55,29,1,1,10,11,5,Business,,Completed successfully
199914625,Order,upgrade,Normal,Equipment upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.079463,-98.576493,2025-09-27 10:00:00,2025-09-27 11:30:00,90,T900118,2475.28,99,1,0,,,,Business,Router_Model_9,Equipment replaced
199914626,Trouble,,Critical,Connectivity diagnosis,Completed,Phoenix,PHOENIX,AZ,33.518385,-112.20036,2025-09-05 09:30:00,2025-09-05 11:00:00,90,T900065,10.82,92,0,0,9,19,2,Business,,Completed successfully
199914627,Trouble,,High,Network support,Cancelled,New York,NEW YORK,NY,40.957863,-74.238877,2025-10-11 10:15:00,2025-10-11 11:45:00,90,T900132,3401.62,79,1,1,4,8,4,Premium,,Customer satisfied
199914628,Order,upgrade,Low,Equipment upgrade,Completed,Chicago,CHICAGO,IL,41.950579,-87.303645,2025-08-14 15:15:00,2025-08-14 17:15:00,120,T900130,2058.71,124,1,1,,,,Standard,Router_Model_6,Completed successfully
199914629,Order,install,Critical,GPON equipment setup,Cancelled,Phoenix,PHOENIX,AZ,33.692341,-111.756985,2025-08-02 15:45:00,2025-08-02 16:15:00,30,T900066,90.45,37,0,0,,,,Standard,Router_Model_2,Customer satisfied
199914630,Order,install,Critical,Router installation,Cancelled,San Diego,SAN DIEGO,CA,32.90971,-117.23368,2025-08-14 14:30:00,2025-08-14 15:00:00,30,T900145,2491.12,26,1,1,,,,Premium,Router_Model_9,Equipment replaced
199914631,Trouble,,High,Network support,Completed,New York,NEW YORK,NY,40.551769,-74.179398,2025-09-09 16:45:00,2025-09-09 17:15:00,30,T900132,3363.14,32,1,1,7,9,3,Standard,,Issue resolved
199914632,Order,install,Normal,GPON equipment setup,Completed,Los Angeles,LOS ANGELES,CA,33.990699,-118.219456,2025-10-20 13:45:00,2025-10-20 14:15:00,30,T900063,752.31,26,0,0,,,,Business,Router_Model_8,Equipment replaced
199914633,Order,upgrade,High,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.807902,-111.883593,2025-09-08 16:15:00,2025-09-08 17:15:00,60,T900116,679.1,52,1,1,,,,Premium,Router_Model_8,Issue resolved
199914634,Trouble,,Critical,Line repair,Cancelled,Austin,AUSTIN,TX,30.182775,-97.942945,2025-10-10 10:00:00,2025-10-10 11:00:00,60,T900076,3664.79,50,1,0,5,8,10,Premium,,Issue resolved
199914635,Trouble,,High,Fiber ONT installation,Completed,Austin,AUSTIN,TX,30.267883,-97.722061,2025-08-08 08:15:00,2025-08-08 08:45:00,30,T900061,1967.38,30,1,1,5,4,13,Standard,,Issue resolved
199914636,Trouble,,High,Cable maintenance,Cancelled,San Antonio,SAN ANTONIO,TX,29.313051,-98.390278,2025-08-06 16:30:00,2025-08-06 17:30:00,60,T900053,374.47,70,0,0,2,16,12,Business,,Completed successfully
199914637,Order,install,Normal,Copper ONT installation,Completed,Los Angeles,LOS ANGELES,CA,33.776637,-118.348991,2025-10-07 14:45:00,2025-10-07 16:15:00,90,T900119,225.45,105,1,1,,,,Business,Router_Model_3,Issue resolved
199914638,Order,install,High,Fiber ONT installation,Cancelled,San Diego,SAN DIEGO,CA,32.890036,-116.832047,2025-10-24 14:30:00,2025-10-24 16:00:00,90,T900090,2401.02,97,1,1,,,,Business,Router_Model_6,Issue resolved
199914639,Order,install,High,Router installation,Completed,Chicago,CHICAGO,IL,42.026746,-87.845615,2025-08-04 16:00:00,2025-08-04 16:30:00,30,T900016,4212.58,37,1,1,,,,Business,Router_Model_4,Equipment replaced
199914640,Order,install,Low,Copper ONT installation,Completed,Los Angeles,LOS ANGELES,CA,34.197285,-118.096211,2025-10-06 15:30:00,2025-10-06 17:30:00,120,T900051,3033.08,122,1,1,,,,Premium,Router_Model_9,Customer satisfied
199914641,Order,upgrade,High,Equipment upgrade,Cancelled,New York,NEW YORK,NY,40.876179,-74.117071,2025-09-03 15:15:00,2025-09-03 17:15:00,120,T900117,5665.45,128,1,1,,,,Premium,Router_Model_7,Customer satisfied
199914642,Order,upgrade,High,Bandwidth upgrade,Cancelled,Philadelphia,PHILADELPHIA,PA,40.177378,-74.836943,2025-09-08 15:30:00,2025-09-08 17:30:00,120,T900108,5497.62,108,1,1,,,,Premium,Router_Model_6,Customer satisfied
199914643,Trouble,,Critical,Connectivity diagnosis,Cancelled,Chicago,CHICAGO,IL,41.647952,-87.646652,2025-10-22 14:45:00,2025-10-22 15:45:00,60,T900115,4232.15,56,1,1,8,13,2,Standard,,Equipment replaced
199914644,Order,install,Critical,Copper ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.334981,-98.761059,2025-09-07 12:00:00,2025-09-07 14:00:00,120,T900127,564.85,97,1,1,,,,Standard,Router_Model_2,Issue resolved
199914645,Trouble,,High,Fiber ONT installation,Completed,Austin,AUSTIN,TX,30.007148,-97.834166,2025-10-08 09:45:00,2025-10-08 10:45:00,60,T900066,1945.82,66,0,0,10,9,8,Premium,,Completed successfully
199914646,Order,install,Low,Fiber ONT installation,Cancelled,Los Angeles,LOS ANGELES,CA,34.401839,-118.038087,2025-09-25 10:30:00,2025-09-25 11:00:00,30,T900137,2733.0,36,1,1,,,,Standard,Router_Model_1,Customer satisfied
199914647,Trouble,,Normal,Service restoration,Cancelled,Chicago,CHICAGO,IL,41.579272,-87.872958,2025-09-24 09:30:00,2025-09-24 11:30:00,120,T900006,1630.71,128,0,0,1,6,3,Premium,,Customer satisfied
199914648,Trouble,,Critical,Service restoration,Completed,San Diego,SAN DIEGO,CA,32.357611,-117.21251,2025-10-11 09:30:00,2025-10-11 10:00:00,30,T900097,2411.94,27,1,1,7,8,7,Premium,,Customer satisfied
199914649,Order,install,Critical,Copper ONT installation,Cancelled,San Diego,SAN DIEGO,CA,32.936936,-116.895627,2025-10-17 09:30:00,2025-10-17 10:00:00,30,T900148,2378.79,38,1,1,,,,Standard,Router_Model_4,Issue resolved
199914650,Trouble,,Low,Router installation,Cancelled,New York,NEW YORK,NY,40.549267,-74.343735,2025-09-24 14:30:00,2025-09-24 15:30:00,60,T900117,5604.0,71,1,1,8,17,1,Standard,,Issue resolved
199914651,Order,install,Low,Copper ONT installation,Completed,Los Angeles,LOS ANGELES,CA,34.360197,-118.539461,2025-09-24 08:00:00,2025-09-24 08:30:00,30,T900067,774.88,27,1,0,,,,Business,Router_Model_3,Equipment replaced
199914652,Trouble,,Critical,Line repair,Cancelled,San Antonio,SAN ANTONIO,TX,29.728183,-98.239906,2025-10-26 13:00:00,2025-10-26 14:00:00,60,T900004,3913.23,70,1,1,7,5,4,Premium,,Issue resolved
199914653,Trouble,,Critical,Network troubleshooting,Completed,San Antonio,SAN ANTONIO,TX,29.133715,-98.602856,2025-09-11 11:15:00,2025-09-11 13:15:00,120,T900036,2603.49,137,1,1,3,16,3,Standard,,Issue resolved
199914654,Order,upgrade,Critical,Equipment upgrade,Cancelled,Philadelphia,PHILADELPHIA,PA,39.972457,-75.245042,2025-10-04 10:30:00,2025-10-04 11:30:00,60,T900049,3357.52,69,0,0,,,,Business,Router_Model_2,Completed successfully
199914655,Trouble,,Normal,Line repair,Cancelled,New York,NEW YORK,NY,40.649086,-73.987249,2025-09-22 13:15:00,2025-09-22 14:15:00,60,T900130,3392.37,69,0,0,7,5,6,Premium,,Issue resolved
199914656,Trouble,,Critical,Service restoration,Completed,New York,NEW YORK,NY,40.919018,-74.06603,2025-08-03 09:30:00,2025-08-03 10:00:00,30,T900021,5648.75,27,1,1,4,10,12,Standard,,Issue resolved
199914657,Trouble,,High,Fiber ONT installation,Cancelled,Austin,AUSTIN,TX,29.912706,-98.033257,2025-10-23 08:00:00,2025-10-23 08:30:00,30,T900121,482.31,38,1,1,1,20,4,Premium,,Completed successfully
199914658,Order,install,Normal,Fiber ONT installation,Completed,Chicago,CHICAGO,IL,41.543654,-87.422035,2025-09-23 12:30:00,2025-09-23 13:30:00,60,T900124,1992.11,61,0,0,,,,Premium,Router_Model_7,Issue resolved
199914659,Order,upgrade,Normal,Equipment upgrade,Completed,San Diego,SAN DIEGO,CA,32.987681,-117.097905,2025-08-17 16:00:00,2025-08-17 17:30:00,90,T900020,259.59,93,1,1,,,,Business,Router_Model_4,Equipment replaced
199914660,Order,upgrade,Normal,Bandwidth upgrade,Completed,Chicago,CHICAGO,IL,42.134012,-87.335094,2025-09-26 10:15:00,2025-09-26 11:15:00,60,T900061,3708.6,66,1,1,,,,Business,Router_Model_2,Completed successfully
199914661,Order,install,Low,GPON equipment setup,Cancelled,Chicago,CHICAGO,IL,41.62289,-87.803641,2025-09-24 14:45:00,2025-09-24 15:45:00,60,T900117,4229.13,63,1,1,,,,Standard,Router_Model_9,Issue resolved
199914662,Order,install,Normal,Fiber ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.1874,-98.564465,2025-08-18 15:30:00,2025-08-18 17:00:00,90,T900147,257.98,108,0,0,,,,Business,Router_Model_1,Equipment replaced
199914663,Trouble,,Low,Service restoration,Cancelled,Philadelphia,PHILADELPHIA,PA,39.615682,-75.203275,2025-10-04 11:30:00,2025-10-04 13:30:00,120,T900132,3145.59,114,0,0,6,16,12,Premium,,Completed successfully
199914664,Order,install,Low,Router installation,Cancelled,Austin,AUSTIN,TX,29.944456,-97.529509,2025-10-04 14:15:00,2025-10-04 16:15:00,120,T900024,2736.55,129,1,1,,,,Business,Router_Model_3,Completed successfully
199914665,Trouble,,High,Equipment upgrade,Completed,San Diego,SAN DIEGO,CA,32.963892,-117.098784,2025-09-05 14:15:00,2025-09-05 15:15:00,60,T900024,229.2,74,0,0,7,9,6,Business,,Equipment replaced
199914666,Order,upgrade,Low,Service migration,Cancelled,San Diego,SAN DIEGO,CA,32.937463,-117.139823,2025-09-11 09:45:00,2025-09-11 11:45:00,120,T900073,657.06,132,1,1,,,,Standard,Router_Model_3,Customer satisfied
199914667,Trouble,,High,GPON equipment setup,Completed,Phoenix,PHOENIX,AZ,33.341604,-112.242645,2025-09-11 13:00:00,2025-09-11 14:00:00,60,T900103,1942.93,59,1,1,9,4,15,Premium,,Customer satisfied
199914668,Order,install,Normal,Fiber ONT installation,Cancelled,New York,NEW YORK,NY,40.860856,-73.868393,2025-10-18 08:00:00,2025-10-18 09:00:00,60,T900023,5668.33,48,0,0,,,,Business,Router_Model_4,Equipment replaced
199914669,Trouble,,Low,Connectivity diagnosis,Completed,San Diego,SAN DIEGO,CA,32.410253,-117.025818,2025-10-27 15:15:00,2025-10-27 17:15:00,120,T900084,5490.57,129,1,0,2,4,13,Standard,,Completed successfully
199914670,Trouble,,Critical,Service restoration,Cancelled,Austin,AUSTIN,TX,30.396469,-98.067782,2025-08-02 13:45:00,2025-08-02 15:45:00,120,T900142,70.91,131,1,1,6,19,2,Business,,Equipment replaced
199914671,Trouble,,Low,Cable maintenance,Cancelled,Dallas,DALLAS,TX,32.449261,-96.65077,2025-10-16 08:15:00,2025-10-16 08:45:00,30,T900079,3200.24,37,1,0,2,17,4,Premium,,Customer satisfied
199914672,Order,upgrade,Low,Bandwidth upgrade,Completed,Dallas,DALLAS,TX,32.9201,-97.13966,2025-09-20 13:30:00,2025-09-20 14:30:00,60,T900020,2482.46,55,0,0,,,,Standard,Router_Model_9,Customer satisfied
199914673,Trouble,,Low,Equipment check,Completed,Houston,HOUSTON,TX,29.845287,-95.471694,2025-09-09 12:45:00,2025-09-09 14:45:00,120,T900126,500.18,105,0,0,10,20,1,Business,,Issue resolved
199914674,Order,upgrade,Low,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.270596,-97.800855,2025-09-13 15:45:00,2025-09-13 17:45:00,120,T900124,411.25,112,1,0,,,,Premium,Router_Model_3,Issue resolved
199914675,Trouble,,High,GPON equipment setup,Completed,Phoenix,PHOENIX,AZ,33.672245,-112.048607,2025-08-06 10:45:00,2025-08-06 12:15:00,90,T900008,4992.83,90,0,0,1,13,9,Premium,,Equipment replaced
199914676,Order,install,Critical,Router installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.595424,-75.011458,2025-09-24 10:15:00,2025-09-24 11:45:00,90,T900129,3136.92,100,0,0,,,,Business,Router_Model_7,Completed successfully
199914677,Order,install,Normal,Fiber ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,40.189697,-75.177011,2025-08-26 14:00:00,2025-08-26 15:30:00,90,T900078,29.36,100,1,1,,,,Standard,Router_Model_6,Equipment replaced
199914678,Order,upgrade,Low,Service migration,Completed,New York,NEW YORK,NY,41.01292,-74.336581,2025-08-28 15:30:00,2025-08-28 16:30:00,60,T900081,237.1,64,0,0,,,,Business,Router_Model_8,Customer satisfied
199914679,Trouble,,Normal,Router installation,Cancelled,Philadelphia,PHILADELPHIA,PA,40.143828,-75.4024,2025-10-09 14:30:00,2025-10-09 16:00:00,90,T900023,5418.46,109,0,0,4,8,15,Standard,,Customer satisfied
199914680,Order,upgrade,Normal,Equipment upgrade,Cancelled,New York,NEW YORK,NY,40.594904,-74.223368,2025-08-08 12:30:00,2025-08-08 14:30:00,120,T900071,4997.02,143,1,1,,,,Premium,Router_Model_10,Equipment replaced
199914681,Trouble,,Normal,Fiber ONT installation,Cancelled,Houston,HOUSTON,TX,29.985438,-95.21582,2025-08-06 16:30:00,2025-08-06 18:00:00,90,T900061,2276.92,85,1,1,5,12,7,Premium,,Customer satisfied
199914682,Trouble,,Critical,Connectivity diagnosis,Completed,San Antonio,SAN ANTONIO,TX,29.594932,-98.818226,2025-10-19 16:00:00,2025-10-19 17:00:00,60,T900012,4040.44,58,0,0,5,13,12,Business,,Equipment replaced
199914683,Trouble,,Normal,Equipment check,Cancelled,San Diego,SAN DIEGO,CA,32.915253,-116.986719,2025-10-04 08:00:00,2025-10-04 08:30:00,30,T900008,5624.99,36,0,0,6,1,13,Standard,,Equipment replaced
199914684,Order,upgrade,Low,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.571431,-97.932297,2025-08-19 10:15:00,2025-08-19 11:15:00,60,T900082,3590.13,55,1,1,,,,Standard,Router_Model_7,Issue resolved
199914685,Trouble,,Critical,Connectivity diagnosis,Cancelled,Los Angeles,LOS ANGELES,CA,33.918154,-118.589525,2025-10-22 14:45:00,2025-10-22 15:45:00,60,T900067,731.37,50,1,1,4,2,10,Standard,,Issue resolved
199914686,Trouble,,Critical,Network troubleshooting,Completed,San Diego,SAN DIEGO,CA,32.63757,-117.08992,2025-08-20 10:45:00,2025-08-20 11:15:00,30,T900076,5517.62,32,1,1,1,7,11,Business,,Equipment replaced
199914687,Trouble,,Critical,Connectivity diagnosis,Completed,Austin,AUSTIN,TX,30.264822,-97.718955,2025-10-01 13:15:00,2025-10-01 15:15:00,120,T900077,3576.33,108,0,0,4,17,1,Standard,,Completed successfully
199914688,Order,upgrade,Normal,Equipment upgrade,Completed,Houston,HOUSTON,TX,29.436905,-95.509222,2025-08-13 15:15:00,2025-08-13 15:45:00,30,T900048,44.96,25,1,1,,,,Standard,Router_Model_5,Equipment replaced
199914689,Order,upgrade,Critical,Service migration,Cancelled,San Diego,SAN DIEGO,CA,32.716064,-117.348876,2025-09-05 11:30:00,2025-09-05 13:30:00,120,T900085,5539.01,129,1,1,,,,Business,Router_Model_7,Customer satisfied
199914690,Trouble,,High,Fiber ONT installation,Completed,Philadelphia,PHILADELPHIA,PA,39.816796,-75.06383,2025-08-12 16:30:00,2025-08-12 17:00:00,30,T900077,66.59,36,1,0,1,9,13,Standard,,Equipment replaced
199914691,Order,upgrade,Normal,Equipment upgrade,Completed,Houston,HOUSTON,TX,29.750682,-95.2916,2025-09-26 10:15:00,2025-09-26 11:45:00,90,T900070,2256.63,81,1,0,,,,Premium,Router_Model_3,Equipment replaced
199914692,Order,install,Low,Router installation,Completed,New York,NEW YORK,NY,40.397511,-74.076749,2025-08-04 16:15:00,2025-08-04 17:45:00,90,T900104,3930.75,94,1,1,,,,Business,Router_Model_6,Equipment replaced
199914693,Trouble,,Critical,Network troubleshooting,Cancelled,Phoenix,PHOENIX,AZ,33.471268,-111.770132,2025-08-21 14:45:00,2025-08-21 15:15:00,30,T900053,2251.92,25,1,1,8,2,8,Premium,,Completed successfully
199914694,Trouble,,Low,Network support,Completed,Dallas,DALLAS,TX,32.621171,-96.787631,2025-08-04 16:15:00,2025-08-04 17:15:00,60,T900057,463.37,63,1,1,2,19,14,Business,,Completed successfully
199914695,Order,install,High,Fiber ONT installation,Completed,San Antonio,SAN ANTONIO,TX,29.068252,-98.42675,2025-08-24 08:15:00,2025-08-24 09:15:00,60,T900017,2722.31,74,1,1,,,,Business,Router_Model_4,Issue resolved
199914696,Order,upgrade,Critical,Service migration,Cancelled,Houston,HOUSTON,TX,29.741356,-95.697967,2025-09-24 11:15:00,2025-09-24 12:45:00,90,T900023,2942.97,109,0,0,,,,Premium,Router_Model_10,Customer satisfied
199914697,Order,install,Normal,Fiber ONT installation,Completed,Phoenix,PHOENIX,AZ,33.501017,-112.319686,2025-10-03 08:45:00,2025-10-03 09:45:00,60,T900056,2317.53,69,0,0,,,,Premium,Router_Model_4,Issue resolved
199914698,Trouble,,Normal,Equipment check,Cancelled,Phoenix,PHOENIX,AZ,33.548035,-112.417882,2025-08-27 08:15:00,2025-08-27 09:45:00,90,T900105,668.8,90,1,0,1,16,2,Standard,,Issue resolved
199914699,Trouble,,High,Connectivity diagnosis,Cancelled,San Antonio,SAN ANTONIO,TX,29.112394,-98.810595,2025-08-10 08:00:00,2025-08-10 08:30:00,30,T900066,1936.75,37,1,1,4,5,11,Business,,Customer satisfied
199914700,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.885568,-73.712754,2025-09-20 16:45:00,2025-09-20 17:45:00,60,T900070,5108.41,76,1,0,,,,Premium,Router_Model_3,Equipment replaced
199914701,Trouble,,Low,Connectivity diagnosis,Completed,San Antonio,SAN ANTONIO,TX,29.302306,-98.676078,2025-09-02 11:30:00,2025-09-02 13:00:00,90,T900056,435.24,95,1,0,6,10,5,Business,,Completed successfully
199914702,Trouble,,High,Network troubleshooting,Completed,Austin,AUSTIN,TX,30.202689,-97.897232,2025-08-01 15:45:00,2025-08-01 16:45:00,60,T900066,1917.11,62,0,0,9,7,10,Premium,,Equipment replaced
199914703,Trouble,,Low,Fiber ONT installation,Completed,New York,NEW YORK,NY,40.393179,-73.976694,2025-09-28 10:30:00,2025-09-28 11:30:00,60,T900079,198.36,77,1,1,1,20,4,Business,,Issue resolved
199914704,Trouble,,Critical,Connectivity diagnosis,Completed,San Antonio,SAN ANTONIO,TX,29.132644,-98.628337,2025-08-01 15:00:00,2025-08-01 16:00:00,60,T900041,2625.37,71,0,0,10,8,13,Business,,Issue resolved
199914705,Trouble,,High,GPON equipment setup,Cancelled,Dallas,DALLAS,TX,32.973222,-96.905056,2025-09-12 10:30:00,2025-09-12 12:00:00,90,T900047,514.27,96,1,1,1,4,9,Premium,,Customer satisfied
199914706,Order,upgrade,Low,Equipment upgrade,Completed,Los Angeles,LOS ANGELES,CA,33.778392,-118.002586,2025-09-13 12:45:00,2025-09-13 13:15:00,30,T900112,222.28,31,1,0,,,,Standard,Router_Model_9,Completed successfully
199914707,Trouble,,Normal,Equipment check,Cancelled,San Diego,SAN DIEGO,CA,32.648573,-117.32495,2025-09-23 08:15:00,2025-09-23 09:15:00,60,T900145,2472.27,52,1,1,8,3,2,Premium,,Customer satisfied
199914708,Order,upgrade,High,Service migration,Cancelled,San Antonio,SAN ANTONIO,TX,29.519183,-98.313781,2025-08-12 08:15:00,2025-08-12 10:15:00,120,T900080,3731.25,141,1,1,,,,Business,Router_Model_5,Equipment replaced
199914709,Trouble,,High,Cable maintenance,Cancelled,Phoenix,PHOENIX,AZ,33.347835,-112.074107,2025-10-04 13:45:00,2025-10-04 15:45:00,120,T900141,1918.25,145,1,0,7,1,5,Premium,,Customer satisfied
199914710,Order,install,Low,Fiber ONT installation,Cancelled,San Diego,SAN DIEGO,CA,32.492487,-117.343723,2025-10-14 09:00:00,2025-10-14 10:00:00,60,T900067,688.46,48,0,0,,,,Premium,Router_Model_5,Issue resolved
199914711,Order,install,Low,Copper ONT installation,Cancelled,New York,NEW YORK,NY,40.759876,-74.035969,2025-08-16 15:30:00,2025-08-16 16:00:00,30,T900042,1641.22,25,1,1,,,,Premium,Router_Model_2,Issue resolved
199914712,Trouble,,Low,Network troubleshooting,Cancelled,Houston,HOUSTON,TX,30.015054,-95.424796,2025-08-14 12:00:00,2025-08-14 14:00:00,120,T900024,2962.33,109,0,0,5,7,11,Business,,Customer satisfied
199914713,Trouble,,Normal,Fiber ONT installation,Completed,Austin,AUSTIN,TX,30.315052,-97.911613,2025-08-28 12:30:00,2025-08-28 13:00:00,30,T900121,424.15,25,1,1,7,20,4,Standard,,Issue resolved
199914714,Trouble,,Low,GPON equipment setup,Cancelled,Chicago,CHICAGO,IL,42.172027,-87.487642,2025-08-07 09:00:00,2025-08-07 10:00:00,60,T900079,1610.23,64,1,1,5,2,5,Business,,Customer satisfied
199914715,Order,upgrade,Low,Bandwidth upgrade,Completed,Houston,HOUSTON,TX,30.113182,-95.619404,2025-09-20 10:15:00,2025-09-20 11:15:00,60,T900053,86.44,56,1,0,,,,Standard,Router_Model_8,Completed successfully
199914716,Trouble,,Low,Equipment upgrade,Completed,Chicago,CHICAGO,IL,41.916976,-87.939081,2025-08-08 09:00:00,2025-08-08 09:30:00,30,T900064,3656.39,32,1,1,10,15,6,Business,,Issue resolved
199914717,Trouble,,Normal,Router installation,Completed,New York,NEW YORK,NY,40.526933,-73.941176,2025-09-04 11:15:00,2025-09-04 13:15:00,120,T900064,5055.86,104,0,0,8,2,15,Standard,,Issue resolved
199914718,Trouble,,Normal,Network troubleshooting,Cancelled,Austin,AUSTIN,TX,30.297181,-98.091051,2025-09-07 09:00:00,2025-09-07 09:30:00,30,T900072,1890.8,29,1,1,4,1,15,Business,,Equipment replaced
199914719,Trouble,,Critical,Network troubleshooting,Completed,New York,NEW YORK,NY,40.958089,-74.32104,2025-09-27 14:00:00,2025-09-27 15:00:00,60,T900059,3566.79,74,1,1,10,2,11,Premium,,Equipment replaced
199914720,Order,install,Low,Fiber ONT installation,Cancelled,New York,NEW YORK,NY,40.993094,-74.253625,2025-10-20 11:00:00,2025-10-20 12:00:00,60,T900055,3593.09,56,1,0,,,,Premium,Router_Model_3,Completed successfully
199914721,Order,install,Low,Copper ONT installation,Completed,Houston,HOUSTON,TX,30.013523,-95.114073,2025-10-28 12:45:00,2025-10-28 13:45:00,60,T900085,3370.93,73,1,1,,,,Standard,Router_Model_2,Equipment replaced
199914722,Trouble,,Low,Connectivity diagnosis,Cancelled,San Antonio,SAN ANTONIO,TX,29.22274,-98.407413,2025-09-20 11:15:00,2025-09-20 12:15:00,60,T900136,174.66,59,1,1,8,1,15,Premium,,Customer satisfied
