"Dispatch_id","Ticket_type","Order_type","Priority","Required_skill","Status","City","County","State","Customer_latitude","Customer_longitude","Appointment_start_time","Appointment_end_time","Duration_min","Assigned_technician_id","Distance_km","Actual_duration_min","Productive_dispatch","First_time_fix","Fault_code","Remedy_code","Cause_code","Service_tier","Equipment_installed","Technician_notes"
199990759,Trouble,"",Normal,GPON equipment setup,Cancelled,Austin,AUSTIN,TX,30.012379,-97.44332,"2024-09-21 08:30:00","2024-09-21 09:30:00",60,T900050,258.27,75,1,0,8,2,8,Business,"",Completed successfully
199990760,Trouble,"",Critical,Service restoration,Completed,Phoenix,PHOENIX,AZ,33.309124,-112.1628,"2024-09-15 16:45:00","2024-09-15 17:15:00",30,T900027,764.61,26,0,0,1,1,5,Standard,"",Issue resolved
199990761,Trouble,"",High,Network support,Cancelled,Phoenix,PHOENIX,AZ,33.646015,-112.281395,"2024-09-17 08:00:00","2024-09-17 09:00:00",60,T900095,1974.55,53,1,1,4,19,10,Standard,"",Issue resolved
199990762,Order,install,Low,GPON equipment setup,Completed,San Diego,SAN DIEGO,CA,32.4646,-116.98703,"2024-08-24 09:45:00","2024-08-24 11:45:00",120,T900031,4293.16,141,0,0,,,,Premium,Router_Model_9,Completed successfully
199990763,Order,upgrade,High,Service migration,Cancelled,Los Angeles,LOS ANGELES,CA,33.784378,-118.09577,"2024-08-03 15:00:00","2024-08-03 17:00:00",120,T900060,681.26,131,1,1,,,,Business,Router_Model_4,Issue resolved
199990764,Order,install,Low,Copper ONT installation,Completed,San Diego,SAN DIEGO,CA,32.950325,-117.103134,"2024-10-24 11:15:00","2024-10-24 13:15:00",120,T900049,2801.65,153,0,0,,,,Premium,Router_Model_2,Equipment replaced
199990765,Order,upgrade,Low,Service migration,Completed,Chicago,CHICAGO,IL,42.178135,-87.98145,"2024-08-25 12:30:00","2024-08-25 14:30:00",120,T900102,2626.79,120,1,1,,,,Business,Router_Model_6,Issue resolved
199990766,Trouble,"",Critical,Network troubleshooting,Cancelled,Phoenix,PHOENIX,AZ,33.276543,-111.72858,"2024-08-20 08:00:00","2024-08-20 09:30:00",90,T900126,1687.82,107,1,1,2,14,9,Premium,"",Completed successfully
199990767,Order,install,Critical,Fiber ONT installation,Cancelled,New York,NEW YORK,NY,40.650658,-73.78335,"2024-10-27 13:15:00","2024-10-27 14:15:00",60,T900014,19.14,51,1,1,,,,Standard,Router_Model_10,Equipment replaced
199990768,Order,upgrade,Critical,Equipment upgrade,Cancelled,Dallas,DALLAS,TX,32.440197,-96.52821,"2024-10-22 10:00:00","2024-10-22 12:00:00",120,T900091,544.31,129,1,1,,,,Standard,Router_Model_6,Customer satisfied
199990769,Trouble,"",Low,Cable maintenance,Completed,Dallas,DALLAS,TX,32.905464,-97.07651,"2024-08-25 14:30:00","2024-08-25 16:00:00",90,T900006,3462.19,115,1,1,1,14,12,Standard,"",Customer satisfied
199990770,Order,install,Critical,Fiber ONT installation,Completed,Dallas,DALLAS,TX,32.580547,-97.02368,"2024-09-07 15:45:00","2024-09-07 16:45:00",60,T900055,524.38,59,0,0,,,,Business,Router_Model_9,Completed successfully
199990771,Order,install,Critical,Copper ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.430044,-98.78691,"2024-10-22 11:00:00","2024-10-22 12:30:00",90,T900135,163.48,114,1,1,,,,Premium,Router_Model_5,Completed successfully
199990772,Trouble,"",Normal,Connectivity diagnosis,Cancelled,San Antonio,SAN ANTONIO,TX,29.31615,-98.83867,"2024-08-15 12:45:00","2024-08-15 14:45:00",120,T900121,593.14,137,1,1,10,16,4,Standard,"",Equipment replaced
199990773,Trouble,"",Normal,Service restoration,Cancelled,New York,NEW YORK,NY,40.778034,-73.70833,"2024-09-19 12:45:00","2024-09-19 13:15:00",30,T900094,3989.16,35,1,1,3,9,3,Business,"",Equipment replaced
199990774,Order,install,Low,Copper ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.77612,-75.21553,"2024-08-18 11:15:00","2024-08-18 12:15:00",60,T900003,207.49,63,1,1,,,,Business,Router_Model_8,Customer satisfied
199990775,Trouble,"",High,Copper ONT installation,Cancelled,Houston,HOUSTON,TX,30.106857,-95.34407,"2024-08-15 11:00:00","2024-08-15 13:00:00",120,T900024,2998.31,98,1,1,10,10,7,Premium,"",Issue resolved
199990776,Order,install,Critical,Fiber ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.704325,-98.725494,"2024-08-06 15:00:00","2024-08-06 16:30:00",90,T900122,592.61,101,0,0,,,,Premium,Router_Model_9,Issue resolved
199990777,Order,upgrade,Low,Service migration,Completed,Austin,AUSTIN,TX,30.433802,-97.42743,"2024-10-21 09:00:00","2024-10-21 10:30:00",90,T900066,1934.26,74,1,1,,,,Premium,Router_Model_8,Issue resolved
199990778,Trouble,"",Normal,Equipment check,Cancelled,New York,NEW YORK,NY,40.62543,-73.77948,"2024-08-20 08:45:00","2024-08-20 10:45:00",120,T900140,3807.74,107,1,1,5,19,1,Business,"",Completed successfully
199990779,Trouble,"",Normal,Equipment upgrade,Completed,Austin,AUSTIN,TX,29.940296,-97.46721,"2024-09-22 12:30:00","2024-09-22 13:30:00",60,T900059,235.41,68,1,1,10,20,6,Business,"",Completed successfully
199990780,Trouble,"",Normal,Line repair,Completed,Houston,HOUSTON,TX,29.712233,-95.706154,"2024-09-13 13:30:00","2024-09-13 14:30:00",60,T900070,2239.74,53,0,0,9,8,4,Business,"",Issue resolved
199990781,Trouble,"",Low,Fiber ONT installation,Completed,Dallas,DALLAS,TX,32.925247,-96.74559,"2024-10-13 16:45:00","2024-10-13 17:45:00",60,T900103,557.83,68,1,0,4,14,10,Premium,"",Equipment replaced
199990782,Order,install,Critical,Router installation,Cancelled,San Diego,SAN DIEGO,CA,32.737675,-117.1515,"2024-08-08 15:00:00","2024-08-08 16:30:00",90,T900030,4265.05,104,1,1,,,,Standard,Router_Model_3,Customer satisfied
199990783,Order,upgrade,High,Service migration,Completed,New York,NEW YORK,NY,40.45692,-73.7384,"2024-08-22 14:45:00","2024-08-22 15:45:00",60,T900043,1726.97,57,0,0,,,,Standard,Router_Model_1,Customer satisfied
199990784,Order,install,Low,Router installation,Completed,Dallas,DALLAS,TX,32.673367,-96.51836,"2024-09-18 09:30:00","2024-09-18 10:30:00",60,T900035,2044.48,56,1,1,,,,Premium,Router_Model_2,Issue resolved
199990785,Order,install,Critical,Router installation,Completed,Austin,AUSTIN,TX,30.624544,-97.78689,"2024-09-02 10:30:00","2024-09-02 12:30:00",120,T900092,210.43,122,1,1,,,,Standard,Router_Model_7,Customer satisfied
199990786,Trouble,"",High,Network troubleshooting,Cancelled,Houston,HOUSTON,TX,29.645197,-95.41109,"2024-09-21 15:00:00","2024-09-21 16:30:00",90,T900132,485.56,111,1,1,6,3,15,Premium,"",Customer satisfied
199990787,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,Chicago,CHICAGO,IL,41.599762,-87.69951,"2024-09-10 15:00:00","2024-09-10 17:00:00",120,T900132,1959.83,117,0,0,,,,Business,Router_Model_3,Equipment replaced
199990788,Trouble,"",Critical,Connectivity diagnosis,Completed,Austin,AUSTIN,TX,30.058262,-97.89832,"2024-08-08 11:00:00","2024-08-08 12:00:00",60,T900123,438.34,64,0,0,4,18,1,Standard,"",Completed successfully
199990789,Trouble,"",Critical,Connectivity diagnosis,Cancelled,San Diego,SAN DIEGO,CA,33.06549,-117.13482,"2024-10-11 15:15:00","2024-10-11 17:15:00",120,T900110,59.87,96,0,0,2,16,5,Standard,"",Issue resolved
199990790,Order,install,Critical,Copper ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.85349,-75.51002,"2024-08-24 12:45:00","2024-08-24 14:15:00",90,T900120,3148.33,88,0,0,,,,Premium,Router_Model_6,Issue resolved
199990791,Trouble,"",Normal,GPON equipment setup,Completed,Chicago,CHICAGO,IL,42.13329,-87.64644,"2024-10-07 13:45:00","2024-10-07 15:45:00",120,T900086,1633.5,141,1,0,2,14,12,Standard,"",Completed successfully
199990792,Trouble,"",High,Bandwidth upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.27949,-111.839134,"2024-10-21 15:45:00","2024-10-21 16:15:00",30,T900076,4803.15,35,0,0,1,11,6,Premium,"",Customer satisfied
199990793,Trouble,"",Normal,Router installation,Completed,San Antonio,SAN ANTONIO,TX,29.556616,-98.73195,"2024-09-06 10:45:00","2024-09-06 12:15:00",90,T900051,384.61,94,0,0,4,6,8,Business,"",Customer satisfied
199990794,Trouble,"",High,Equipment upgrade,Completed,Houston,HOUSTON,TX,30.051725,-95.47209,"2024-08-05 14:00:00","2024-08-05 15:30:00",90,T900008,3566.39,83,1,1,7,9,4,Standard,"",Customer satisfied
199990795,Order,upgrade,High,Service migration,Cancelled,Chicago,CHICAGO,IL,41.974117,-87.669136,"2024-09-14 09:00:00","2024-09-14 11:00:00",120,T900110,4280.33,136,1,1,,,,Business,Router_Model_6,Completed successfully
199990796,Trouble,"",Normal,Network troubleshooting,Cancelled,Dallas,DALLAS,TX,32.748764,-96.44976,"2024-08-12 08:00:00","2024-08-12 09:00:00",60,T900018,2558.49,58,1,1,8,17,10,Standard,"",Issue resolved
199990797,Trouble,"",Normal,Network support,Completed,New York,NEW YORK,NY,40.894665,-73.95203,"2024-10-20 15:00:00","2024-10-20 16:00:00",60,T900132,3407.54,65,0,0,2,7,7,Business,"",Equipment replaced
199990798,Order,upgrade,Critical,Bandwidth upgrade,Completed,New York,NEW YORK,NY,40.777424,-73.91583,"2024-10-26 14:00:00","2024-10-26 16:00:00",120,T900062,5067.22,134,1,1,,,,Standard,Router_Model_8,Customer satisfied
199990799,Order,upgrade,High,Service migration,Cancelled,Los Angeles,LOS ANGELES,CA,33.70151,-118.581154,"2024-08-24 10:30:00","2024-08-24 11:00:00",30,T900139,2702.56,37,1,1,,,,Premium,Router_Model_1,Completed successfully
199990800,Trouble,"",Low,Connectivity diagnosis,Completed,Dallas,DALLAS,TX,32.49692,-96.624054,"2024-09-17 11:00:00","2024-09-17 12:00:00",60,T900014,3421.25,66,1,1,5,19,13,Business,"",Equipment replaced
199990801,Trouble,"",High,Bandwidth upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.350433,-98.65867,"2024-09-19 13:30:00","2024-09-19 15:00:00",90,T900088,3761.74,99,0,0,5,17,13,Premium,"",Equipment replaced
199990802,Order,install,Normal,Router installation,Cancelled,Chicago,CHICAGO,IL,41.64841,-87.32182,"2024-09-09 15:00:00","2024-09-09 16:30:00",90,T900115,4282.72,88,1,1,,,,Standard,Router_Model_5,Customer satisfied
199990803,Order,upgrade,High,Bandwidth upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.24765,-98.83025,"2024-10-12 08:00:00","2024-10-12 10:00:00",120,T900062,1925.95,102,1,1,,,,Standard,Router_Model_3,Customer satisfied
199990804,Order,install,Low,Copper ONT installation,Cancelled,Austin,AUSTIN,TX,30.4178,-97.77085,"2024-09-02 09:00:00","2024-09-02 10:30:00",90,T900085,3559.01,99,1,1,,,,Standard,Router_Model_6,Issue resolved
199990805,Trouble,"",Normal,Fiber ONT installation,Cancelled,Houston,HOUSTON,TX,29.784355,-95.626114,"2024-10-17 10:00:00","2024-10-17 11:30:00",90,T900103,333.45,77,1,1,1,4,14,Standard,"",Issue resolved
199990806,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,Houston,HOUSTON,TX,30.014565,-95.43661,"2024-10-24 08:45:00","2024-10-24 10:15:00",90,T900080,3370.01,113,0,0,,,,Business,Router_Model_6,Customer satisfied
199990807,Order,upgrade,Low,Service migration,Cancelled,San Diego,SAN DIEGO,CA,33.039734,-117.37435,"2024-08-12 15:45:00","2024-08-12 16:15:00",30,T900090,2515.0,36,0,0,,,,Business,Router_Model_2,Issue resolved
199990808,Order,upgrade,Normal,Equipment upgrade,Completed,San Antonio,SAN ANTONIO,TX,29.287703,-98.194786,"2024-09-23 11:15:00","2024-09-23 12:45:00",90,T900044,2574.22,78,1,1,,,,Premium,Router_Model_3,Completed successfully
199990809,Trouble,"",Critical,Network troubleshooting,Completed,Austin,AUSTIN,TX,30.392445,-97.777336,"2024-09-13 13:45:00","2024-09-13 15:45:00",120,T900077,3576.28,112,0,0,5,2,15,Premium,"",Issue resolved
199990810,Order,upgrade,Normal,Bandwidth upgrade,Completed,Austin,AUSTIN,TX,29.926353,-97.76195,"2024-10-16 12:30:00","2024-10-16 14:00:00",90,T900020,2751.38,76,1,1,,,,Business,Router_Model_1,Customer satisfied
199990811,Order,upgrade,Critical,Bandwidth upgrade,Completed,San Diego,SAN DIEGO,CA,32.633034,-117.14618,"2024-08-19 16:45:00","2024-08-19 18:45:00",120,T900138,2439.67,104,0,0,,,,Standard,Router_Model_7,Customer satisfied
199990812,Order,install,High,Fiber ONT installation,Completed,Chicago,CHICAGO,IL,41.593758,-87.698784,"2024-08-18 11:30:00","2024-08-18 12:30:00",60,T900141,2381.87,76,1,0,,,,Standard,Router_Model_10,Equipment replaced
199990813,Trouble,"",Low,Bandwidth upgrade,Completed,Los Angeles,LOS ANGELES,CA,34.347973,-118.59971,"2024-09-24 09:45:00","2024-09-24 10:45:00",60,T900040,4241.7,53,1,1,1,5,14,Business,"",Equipment replaced
199990814,Trouble,"",Low,Connectivity diagnosis,Cancelled,Dallas,DALLAS,TX,32.994217,-96.63801,"2024-08-16 12:30:00","2024-08-16 13:00:00",30,T900118,2307.08,37,0,0,9,9,5,Premium,"",Equipment replaced
199990815,Trouble,"",High,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.727573,-73.74539,"2024-10-23 13:15:00","2024-10-23 13:45:00",30,T900020,5713.3,30,1,1,7,12,13,Premium,"",Issue resolved
199990816,Order,install,Critical,Fiber ONT installation,Cancelled,Phoenix,PHOENIX,AZ,33.586887,-112.28176,"2024-10-14 16:45:00","2024-10-14 17:45:00",60,T900040,3624.89,55,1,1,,,,Business,Router_Model_5,Equipment replaced
199990817,Order,install,High,Router installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.867455,-74.89447,"2024-10-14 15:15:00","2024-10-14 16:15:00",60,T900131,3232.41,57,1,1,,,,Standard,Router_Model_2,Equipment replaced
199990818,Order,install,Low,Copper ONT installation,Cancelled,Houston,HOUSTON,TX,29.777008,-95.39233,"2024-08-06 13:00:00","2024-08-06 14:30:00",90,T900101,367.72,102,0,0,,,,Standard,Router_Model_6,Customer satisfied
199990819,Trouble,"",Low,GPON equipment setup,Completed,Dallas,DALLAS,TX,32.999237,-96.5565,"2024-10-13 12:45:00","2024-10-13 14:15:00",90,T900043,1976.78,103,1,1,2,2,10,Business,"",Completed successfully
199990820,Order,upgrade,High,Bandwidth upgrade,Completed,Philadelphia,PHILADELPHIA,PA,39.7323,-75.16134,"2024-10-26 08:45:00","2024-10-26 09:45:00",60,T900069,4773.1,61,0,0,,,,Standard,Router_Model_9,Equipment replaced
199990821,Order,install,High,Fiber ONT installation,Completed,Chicago,CHICAGO,IL,42.006386,-87.80125,"2024-09-09 13:15:00","2024-09-09 14:15:00",60,T900061,3652.87,69,1,0,,,,Standard,Router_Model_8,Customer satisfied
199990822,Order,upgrade,High,Bandwidth upgrade,Completed,Phoenix,PHOENIX,AZ,33.33295,-112.07802,"2024-10-10 08:15:00","2024-10-10 09:45:00",90,T900000,5023.65,86,1,1,,,,Premium,Router_Model_8,Issue resolved
199990823,Trouble,"",Normal,Router installation,Cancelled,Phoenix,PHOENIX,AZ,33.29659,-112.12413,"2024-09-11 15:00:00","2024-09-11 17:00:00",120,T900076,4832.88,136,1,1,3,4,7,Business,"",Issue resolved
199990824,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.781914,-74.1338,"2024-10-09 14:00:00","2024-10-09 14:30:00",30,T900098,4013.17,38,1,0,,,,Premium,Router_Model_5,Customer satisfied
199990825,Trouble,"",Critical,Line repair,Completed,Dallas,DALLAS,TX,33.005447,-96.69045,"2024-08-24 14:15:00","2024-08-24 14:45:00",30,T900015,2477.0,38,1,1,6,15,5,Standard,"",Issue resolved
199990826,Trouble,"",Normal,Network troubleshooting,Completed,Chicago,CHICAGO,IL,41.65267,-87.70948,"2024-09-14 11:45:00","2024-09-14 13:15:00",90,T900091,2545.77,75,0,0,6,9,5,Premium,"",Customer satisfied
199990827,Order,upgrade,Normal,Service migration,Completed,Austin,AUSTIN,TX,30.459047,-97.44254,"2024-09-03 10:45:00","2024-09-03 12:45:00",120,T900049,342.8,118,1,1,,,,Premium,Router_Model_9,Issue resolved
199990828,Order,upgrade,High,Equipment upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.64306,-98.7404,"2024-10-18 08:30:00","2024-10-18 09:00:00",30,T900047,414.77,32,0,0,,,,Premium,Router_Model_8,Equipment replaced
199990829,Order,install,Critical,Fiber ONT installation,Completed,San Diego,SAN DIEGO,CA,32.467354,-117.14129,"2024-08-23 10:15:00","2024-08-23 10:45:00",30,T900134,2328.76,36,1,1,,,,Business,Router_Model_4,Completed successfully
199990830,Order,upgrade,High,Bandwidth upgrade,Cancelled,Philadelphia,PHILADELPHIA,PA,39.695652,-74.83814,"2024-08-21 10:30:00","2024-08-21 11:00:00",30,T900116,5513.23,24,1,1,,,,Premium,Router_Model_4,Equipment replaced
199990831,Trouble,"",Critical,Connectivity diagnosis,Completed,New York,NEW YORK,NY,40.683594,-73.77607,"2024-10-11 12:00:00","2024-10-11 13:00:00",60,T900069,5032.46,76,0,0,4,12,3,Standard,"",Customer satisfied
199990832,Order,install,Low,Fiber ONT installation,Completed,Phoenix,PHOENIX,AZ,33.290665,-112.42826,"2024-10-16 16:00:00","2024-10-16 17:00:00",60,T900052,2250.27,69,0,0,,,,Premium,Router_Model_4,Issue resolved
199990833,Order,upgrade,Critical,Bandwidth upgrade,Completed,New York,NEW YORK,NY,40.4702,-73.94065,"2024-09-12 16:30:00","2024-09-12 18:00:00",90,T900012,55.39,98,0,0,,,,Standard,Router_Model_2,Customer satisfied
199990834,Trouble,"",Normal,Cable maintenance,Completed,Los Angeles,LOS ANGELES,CA,34.23208,-118.29795,"2024-09-15 13:30:00","2024-09-15 15:00:00",90,T900056,3065.37,105,1,1,3,15,14,Business,"",Completed successfully
199990835,Order,install,Critical,Copper ONT installation,Cancelled,Austin,AUSTIN,TX,30.610418,-97.8597,"2024-10-10 11:15:00","2024-10-10 12:15:00",60,T900147,34.93,77,1,1,,,,Premium,Router_Model_6,Completed successfully
199990836,Order,upgrade,Critical,Service migration,Completed,Chicago,CHICAGO,IL,41.98414,-87.496025,"2024-08-17 11:45:00","2024-08-17 12:45:00",60,T900083,1631.46,58,1,1,,,,Premium,Router_Model_10,Customer satisfied
199990837,Trouble,"",Normal,Equipment upgrade,Cancelled,Chicago,CHICAGO,IL,42.231747,-87.76257,"2024-08-14 08:45:00","2024-08-14 10:45:00",120,T900015,4308.37,99,1,1,4,7,6,Standard,"",Issue resolved
199990838,Trouble,"",Critical,Network troubleshooting,Cancelled,Philadelphia,PHILADELPHIA,PA,40.090683,-75.06406,"2024-09-18 10:30:00","2024-09-18 12:30:00",120,T900084,61.17,131,1,1,6,2,12,Business,"",Customer satisfied
199990839,Order,upgrade,High,Equipment upgrade,Cancelled,Dallas,DALLAS,TX,32.919724,-96.66824,"2024-10-13 11:45:00","2024-10-13 12:15:00",30,T900021,2539.65,27,0,0,,,,Premium,Router_Model_5,Equipment replaced
199990840,Trouble,"",Low,Network support,Cancelled,Houston,HOUSTON,TX,29.520813,-95.70954,"2024-10-02 14:45:00","2024-10-02 16:45:00",120,T900133,437.48,131,1,0,3,9,11,Business,"",Issue resolved
199990841,Order,upgrade,Low,Equipment upgrade,Completed,Austin,AUSTIN,TX,30.598848,-97.765564,"2024-10-10 14:45:00","2024-10-10 16:15:00",90,T900072,1898.61,107,1,1,,,,Business,Router_Model_3,Issue resolved
199990842,Order,upgrade,Low,Equipment upgrade,Completed,Houston,HOUSTON,TX,29.718506,-95.03727,"2024-08-04 10:00:00","2024-08-04 11:30:00",90,T900011,3548.11,79,1,1,,,,Business,Router_Model_10,Equipment replaced
199990843,Order,install,Normal,Router installation,Completed,San Antonio,SAN ANTONIO,TX,29.305079,-98.435455,"2024-10-13 11:30:00","2024-10-13 13:30:00",120,T900009,3972.08,141,1,1,,,,Standard,Router_Model_1,Issue resolved
199990844,Trouble,"",Normal,Service restoration,Completed,Los Angeles,LOS ANGELES,CA,34.324677,-118.561844,"2024-09-17 10:15:00","2024-09-17 11:45:00",90,T900083,5443.34,87,1,0,7,7,6,Premium,"",Customer satisfied
199990845,Order,install,Critical,Copper ONT installation,Completed,Dallas,DALLAS,TX,32.60227,-96.56927,"2024-10-15 09:15:00","2024-10-15 09:45:00",30,T900122,61.51,35,0,0,,,,Premium,Router_Model_5,Completed successfully
199990846,Trouble,"",High,Cable maintenance,Cancelled,Philadelphia,PHILADELPHIA,PA,39.966133,-74.86642,"2024-09-27 12:15:00","2024-09-27 13:15:00",60,T900074,4837.9,53,0,0,7,12,15,Premium,"",Issue resolved
199990847,Order,install,Low,Fiber ONT installation,Completed,Chicago,CHICAGO,IL,41.685207,-87.890594,"2024-09-10 15:15:00","2024-09-10 15:45:00",30,T900037,23.52,29,1,0,,,,Business,Router_Model_1,Customer satisfied
199990848,Trouble,"",Normal,Connectivity diagnosis,Completed,Houston,HOUSTON,TX,29.721907,-95.26922,"2024-08-03 12:45:00","2024-08-03 13:15:00",30,T900116,2774.34,28,0,0,7,11,11,Standard,"",Issue resolved
199990849,Trouble,"",High,Bandwidth upgrade,Cancelled,Philadelphia,PHILADELPHIA,PA,40.29483,-75.000275,"2024-10-18 16:45:00","2024-10-18 18:15:00",90,T900120,3253.9,86,1,1,4,4,12,Standard,"",Issue resolved
199990850,Order,upgrade,Critical,Bandwidth upgrade,Completed,Phoenix,PHOENIX,AZ,33.17203,-112.41396,"2024-10-19 13:45:00","2024-10-19 14:45:00",60,T900034,3704.44,75,1,1,,,,Standard,Router_Model_7,Equipment replaced
199990851,Order,install,Critical,GPON equipment setup,Completed,Los Angeles,LOS ANGELES,CA,33.721275,-118.29456,"2024-09-13 11:00:00","2024-09-13 12:00:00",60,T900090,2692.79,69,1,1,,,,Premium,Router_Model_4,Equipment replaced
199990852,Trouble,"",Low,Equipment check,Cancelled,Phoenix,PHOENIX,AZ,33.20353,-112.22055,"2024-08-21 11:00:00","2024-08-21 12:30:00",90,T900137,1920.48,105,1,1,8,6,15,Standard,"",Customer satisfied
199990853,Trouble,"",Critical,Line repair,Completed,Houston,HOUSTON,TX,29.742943,-95.54335,"2024-10-16 12:45:00","2024-10-16 13:45:00",60,T900026,2982.74,77,0,0,8,1,7,Business,"",Completed successfully
199990854,Order,install,Low,GPON equipment setup,Completed,Philadelphia,PHILADELPHIA,PA,39.85403,-75.23943,"2024-08-26 12:30:00","2024-08-26 13:00:00",30,T900047,3327.26,33,1,1,,,,Business,Router_Model_10,Equipment replaced
199990855,Trouble,"",Low,GPON equipment setup,Completed,Phoenix,PHOENIX,AZ,33.17833,-111.91119,"2024-09-18 10:30:00","2024-09-18 11:30:00",60,T900082,4792.57,63,1,1,4,19,11,Business,"",Equipment replaced
199990856,Trouble,"",Low,Network support,Completed,Philadelphia,PHILADELPHIA,PA,40.21712,-75.3033,"2024-09-21 15:15:00","2024-09-21 15:45:00",30,T900023,5459.88,27,0,0,3,8,11,Premium,"",Issue resolved
199990857,Trouble,"",Critical,Network troubleshooting,Cancelled,Houston,HOUSTON,TX,29.446074,-95.02153,"2024-09-16 16:15:00","2024-09-16 16:45:00",30,T900103,372.63,30,0,0,10,20,4,Business,"",Customer satisfied
199990858,Trouble,"",Critical,Line repair,Cancelled,Chicago,CHICAGO,IL,42.045963,-87.77229,"2024-09-23 08:15:00","2024-09-23 09:15:00",60,T900038,17.59,56,1,1,1,7,1,Premium,"",Issue resolved
199990859,Order,install,High,GPON equipment setup,Completed,Phoenix,PHOENIX,AZ,33.222683,-112.15267,"2024-09-05 15:30:00","2024-09-05 17:30:00",120,T900022,755.98,120,0,0,,,,Standard,Router_Model_7,Completed successfully
199990860,Trouble,"",Low,Fiber ONT installation,Completed,Austin,AUSTIN,TX,30.227345,-97.91623,"2024-09-26 13:30:00","2024-09-26 15:30:00",120,T900089,3608.07,119,1,1,10,1,9,Premium,"",Customer satisfied
199990861,Trouble,"",High,Cable maintenance,Cancelled,Chicago,CHICAGO,IL,41.681545,-87.56492,"2024-08-24 13:00:00","2024-08-24 14:30:00",90,T900148,2401.52,96,1,1,1,17,5,Standard,"",Customer satisfied
199990862,Order,install,Critical,Copper ONT installation,Completed,Los Angeles,LOS ANGELES,CA,33.82439,-118.57542,"2024-09-21 16:45:00","2024-09-21 17:15:00",30,T900092,2701.58,38,1,1,,,,Standard,Router_Model_6,Completed successfully
199990863,Order,install,High,GPON equipment setup,Cancelled,Austin,AUSTIN,TX,30.059006,-97.94571,"2024-08-20 11:00:00","2024-08-20 13:00:00",120,T900092,130.03,140,1,1,,,,Business,Router_Model_4,Issue resolved
199990864,Trouble,"",High,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.36747,-97.92767,"2024-09-06 14:45:00","2024-09-06 15:15:00",30,T900003,3772.9,28,1,0,4,12,9,Business,"",Completed successfully
199990865,Order,install,High,Fiber ONT installation,Completed,Austin,AUSTIN,TX,30.383371,-97.90921,"2024-09-10 13:45:00","2024-09-10 15:45:00",120,T900018,2659.05,131,1,1,,,,Premium,Router_Model_9,Equipment replaced
199990866,Order,install,High,GPON equipment setup,Completed,Chicago,CHICAGO,IL,42.02331,-87.79099,"2024-09-17 16:30:00","2024-09-17 18:30:00",120,T900008,1622.89,125,0,0,,,,Business,Router_Model_7,Equipment replaced
199990867,Trouble,"",Critical,Line repair,Cancelled,Houston,HOUSTON,TX,29.891544,-95.518135,"2024-09-08 11:45:00","2024-09-08 13:15:00",90,T900147,317.8,89,1,1,7,5,8,Business,"",Customer satisfied
199990868,Trouble,"",Critical,Service restoration,Completed,Houston,HOUSTON,TX,30.002337,-95.133514,"2024-08-12 10:45:00","2024-08-12 11:15:00",30,T900113,2711.28,28,1,1,8,18,8,Premium,"",Completed successfully
199990869,Order,upgrade,Critical,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.757847,-112.15455,"2024-09-08 16:30:00","2024-09-08 17:00:00",30,T900108,656.11,24,0,0,,,,Standard,Router_Model_2,Issue resolved
199990870,Trouble,"",Critical,Connectivity diagnosis,Cancelled,New York,NEW YORK,NY,40.919334,-73.88739,"2024-09-11 14:30:00","2024-09-11 16:30:00",120,T900134,3410.59,109,0,0,8,14,9,Standard,"",Customer satisfied
199990871,Order,upgrade,Low,Service migration,Completed,Los Angeles,LOS ANGELES,CA,33.990166,-117.93533,"2024-10-04 12:00:00","2024-10-04 12:30:00",30,T900091,2685.84,31,0,0,,,,Premium,Router_Model_1,Customer satisfied
199990872,Trouble,"",High,Service migration,Completed,San Diego,SAN DIEGO,CA,32.772003,-117.21874,"2024-10-14 10:45:00","2024-10-14 12:45:00",120,T900084,5430.37,138,0,0,10,5,1,Standard,"",Customer satisfied
199990873,Trouble,"",Normal,GPON equipment setup,Completed,Philadelphia,PHILADELPHIA,PA,39.791454,-74.93158,"2024-08-23 13:45:00","2024-08-23 15:45:00",120,T900074,4811.28,109,0,0,7,10,14,Standard,"",Customer satisfied
199990874,Trouble,"",Normal,Equipment check,Completed,Dallas,DALLAS,TX,32.603127,-96.74401,"2024-09-05 08:30:00","2024-09-05 09:00:00",30,T900119,2299.22,34,1,1,6,3,4,Business,"",Issue resolved
